FICO,TotalAmtOwed,Volume,Stress,Num_Delinquent,Num_CreditLines,WomanOwned,CorpStructure,NAICS,Months
675,55158,19430,0.23656716417910448,4,9,0,Corp,445250,14
707,370892,121969,0.2534059200835185,4,10,1,Partner,722513,16
680,420216,121063,0.28925435517044845,4,9,1,LLC,722410,17
738,206789,49878,0.34549133218386197,4,11,0,LLC,722513,17
692,69581,13153,0.4408436605083758,4,8,0,Partner,445131,15
635,36910,12384,0.2483715546942291,4,9,0,Sole,445292,17
757,244059,68644,0.2962859099120098,4,13,0,Sole,445291,31
661,274404,88328,0.25888732904628203,4,12,0,Sole,445291,19
682,29805,21618,0.11489268202423907,4,9,0,Partner,444140,19
695,256263,278778,0.07660306767391975,4,11,0,Partner,444140,15
724,218785,100392,0.1816089263420724,4,9,0,Partner,445292,5
739,82155,48391,0.1414777541278337,4,8,0,Partner,722514,13
667,120997,66129,0.1524759686874644,4,12,0,Corp,722511,14
750,168570,67487,0.2081511994902722,4,13,0,Sole,722514,9
732,21084,5344,0.32877994011976047,4,10,0,LLC,445131,20
614,368979,75524,0.40713216990625495,5,11,0,LLC,445291,21
666,169866,173916,0.08139274132339751,4,9,0,Sole,722514,16
745,38039,21516,0.14732834479766996,4,10,1,LLC,445292,20
684,400002,151509,0.22001003240731573,4,8,0,Sole,441120,19
813,32947,24850,0.11048625083836353,4,13,1,Corp,445250,12
717,60899,53152,0.09547931717840659,4,12,1,Partner,445240,14
745,133644,37450,0.29738317757009347,4,11,0,LLC,445240,12
719,328252,125007,0.2188224126115604,4,12,0,Partner,722330,16
644,236032,106072,0.18543379339819493,4,10,1,LLC,722513,17
648,188889,88404,0.17805472603049635,4,12,0,LLC,445320,20
712,18917,34995,0.045046911463542415,4,10,1,Corp,459210,14
772,226935,341982,0.055298963103321226,4,10,1,Corp,445230,16
650,876977,343520,0.2127428291414377,4,10,0,LLC,459310,20
674,443491,93649,0.3946393803813531,4,9,0,LLC,445110,16
679,74353,92146,0.06724202171915583,4,8,0,Corp,458310,18
705,48626,24810,0.1633279591562542,4,11,1,Partner,441120,17
701,11364,10757,0.08803569768522822,4,8,0,Partner,445131,17
721,614219,182573,0.28035315554143636,4,12,1,LLC,444140,21
690,131825,65175,0.16855261475514638,4,8,0,LLC,445292,13
678,41580,25034,0.1384117600063913,4,10,0,LLC,445131,19
690,37937,35229,0.08973904075241042,4,9,0,Corp,445240,15
609,324415,81508,0.3316801213786786,5,9,0,Sole,445110,17
726,200800,71924,0.2326529855588306,4,11,1,Sole,722513,16
725,45151,53166,0.07077047988062546,4,10,0,Sole,444240,20
699,106924,89068,0.1000396700648194,4,8,0,LLC,445110,23
709,125632,79162,0.13225200643406348,4,11,0,Sole,445131,15
659,91349,49055,0.1551812591309075,4,11,0,Corp,722410,17
703,74632,34499,0.18027575678522081,4,9,1,LLC,722330,21
645,367990,487289,0.0629315115533766,4,12,0,Corp,444240,22
676,552219,210536,0.21857663297488317,4,11,1,LLC,722511,21
582,318361,166549,0.15929296083034622,5,11,0,LLC,722513,15
664,86361,37944,0.18966766814252584,4,8,0,Partner,441120,17
730,301590,182320,0.13784828872312418,4,12,0,Sole,722514,20
694,77087,10394,0.6180408569046245,4,8,0,Corp,441120,13
650,65943,54661,0.10053328698706573,4,10,0,LLC,722514,16
603,60857,35712,0.1420087552270012,5,12,0,Sole,441120,26
678,224937,97627,0.19200374896288935,4,9,0,Partner,459910,18
690,125838,75180,0.1394852354349561,4,12,0,LLC,441120,18
772,353115,284567,0.10340710623508699,4,9,0,Partner,722513,13
707,278729,120491,0.19277304252323135,4,12,1,Partner,445131,16
714,187571,59037,0.2647647520481506,4,9,0,LLC,445240,23
682,142133,169039,0.07006913591932433,4,12,1,LLC,722410,21
631,15661,7577,0.17224275218864105,5,12,0,Partner,445110,24
602,515384,283810,0.1513289407232538,5,9,0,LLC,458210,14
712,103546,38096,0.22650234495310095,4,11,0,Partner,458210,15
725,89558,20153,0.37032534444830384,4,8,0,Corp,459210,17
622,310254,112785,0.22923704393314714,5,10,0,Corp,459310,23
642,557209,122745,0.37829714720219426,4,9,0,LLC,722514,25
756,70977,63596,0.09300506321152274,4,13,0,Partner,722410,24
714,40129,30209,0.11069824665938408,4,8,1,LLC,722330,17
695,745562,235066,0.26430945635126585,4,8,1,Corp,445230,23
673,30413,556483,0.0045543469731630015,4,12,1,Sole,722511,18
747,397161,213531,0.15499740084577884,4,12,0,Sole,445240,18
618,188511,97198,0.1616211238914381,5,10,0,Sole,722410,16
645,516486,256929,0.16751904222567324,4,8,1,Sole,444140,25
612,94250,33252,0.23620133124824572,5,8,0,Partner,445240,20
686,944119,253043,0.3109217932657032,4,12,1,Sole,458310,18
703,143251,72753,0.16408372621518472,4,12,0,Partner,445110,17
647,72890,26759,0.2269952788469923,4,8,1,Partner,458310,14
696,319244,70684,0.376374662818554,4,8,1,LLC,458310,18
744,15103,17734,0.07097007631292056,4,12,1,LLC,445131,20
674,447477,102726,0.36300206374238264,4,9,1,Partner,722410,17
622,159483,53141,0.25009408930957266,5,11,0,Corp,445292,17
672,38417,9649,0.3317874045669672,4,10,1,Partner,444240,16
726,123243,29682,0.346009365945691,4,9,0,Corp,459910,20
709,17715,9549,0.15459734003560582,4,8,1,Sole,459910,13
622,893241,293485,0.2536305092253437,5,9,0,LLC,458210,23
629,54786,23609,0.19337964335634716,5,9,0,LLC,444140,19
661,18100,10821,0.13938945876844408,4,9,0,Corp,445291,21
707,41439,20560,0.16795963035019454,4,8,0,LLC,444140,17
642,114686,110565,0.08643934940231236,4,8,0,Corp,444240,11
666,147470,129517,0.09488458400570324,4,12,0,LLC,459910,23
709,171347,177640,0.08038120168130301,4,12,0,Corp,722511,18
650,72490,64652,0.09343614015549918,4,12,0,Sole,445250,27
590,118145,21315,0.46190085229494093,5,12,0,Corp,441120,18
684,315105,459112,0.057194649671539845,4,10,0,LLC,445320,18
710,406291,196221,0.1725482151927334,4,9,0,Sole,445230,20
725,153924,307014,0.041779853687453995,4,12,1,Partner,722513,22
739,321211,470638,0.056875100041503944,4,12,1,LLC,458310,15
662,83402,21418,0.3245011983689732,4,10,0,Partner,459210,20
641,127380,30339,0.3498796928046409,4,10,0,Sole,459910,27
658,75787,66325,0.09522176152783013,4,11,0,Corp,444240,25
712,70001,13595,0.4290854480814025,4,10,0,Corp,445110,14
651,125762,144226,0.07266489167464026,4,9,0,Corp,445110,21
741,181698,96436,0.1570108673109627,4,11,1,Partner,722330,15
647,444673,166119,0.22306950639802392,4,11,0,Sole,445250,22
792,322457,79221,0.33919562573896656,4,11,0,LLC,445131,15
748,330569,193675,0.14223527386945484,4,13,1,Sole,445320,13
700,149555,114904,0.1084637320429808,4,10,1,Partner,459910,23
654,113716,28622,0.33108564507488414,4,10,1,Partner,459210,24
676,90147,39810,0.18870258728962572,4,8,0,Corp,722513,20
629,214750,58132,0.30784823046400145,5,11,0,Corp,722410,19
699,234513,233233,0.08379067284646684,4,9,0,Partner,459310,30
709,165939,229553,0.06023990102503561,4,10,1,Partner,445250,14
664,83180,40981,0.16914342418844505,4,11,0,Corp,722410,21
769,104707,22488,0.3880106427131507,4,13,1,Corp,459310,19
750,210216,162148,0.10803710190689987,4,11,1,LLC,722410,24
686,62175,21155,0.24491845899314582,4,11,0,Partner,445250,22
645,164887,317986,0.04321128393493215,4,10,1,Sole,722514,18
616,146170,76771,0.15866451307568397,5,12,0,LLC,722513,13
661,135273,172197,0.06546426476651741,4,8,0,Corp,459910,22
680,460764,618599,0.06207090538458678,4,10,1,LLC,441120,15
697,948371,845926,0.09342533113613563,4,8,1,Partner,459210,21
704,47157,42175,0.09317723770005927,4,9,1,Corp,722514,14
672,152739,57770,0.2203262939241821,4,10,0,Partner,445131,19
719,16993,5139,0.2755562041901797,4,11,1,LLC,445230,20
668,108993,55818,0.16272080690816582,4,8,1,Partner,722410,17
703,59840,11215,0.4446425917669788,4,12,1,LLC,445292,10
686,46404,24260,0.15939818631492167,4,9,1,Corp,445110,16
702,129851,76455,0.14153314585922,4,11,1,Sole,441120,20
633,690535,396376,0.14517675977691216,4,8,0,Sole,445250,20
799,178578,40055,0.37152665085507425,4,11,1,Partner,441120,12
797,122729,34276,0.29838419496635155,4,11,0,LLC,444240,9
756,48722,47915,0.08473686041253609,4,12,0,Partner,445230,25
701,170089,149363,0.0948968843243195,4,12,0,LLC,445291,19
653,179375,63724,0.23457279308685372,4,11,0,Sole,445292,21
715,1194697,468434,0.21253385393317592,4,11,1,Partner,722511,9
666,14348,5907,0.20241521358839795,4,9,0,Corp,445110,16
713,180434,86949,0.17293087518737038,4,11,0,Corp,722410,15
647,128788,360618,0.029760947410648757,4,12,0,Sole,445230,17
647,19589,13948,0.11703589522990154,4,8,1,Sole,444140,11
733,70987,98587,0.060003685408150494,4,12,0,Sole,445131,18
697,19550,42117,0.03868192574653149,4,11,0,Corp,445320,14
667,99225,49094,0.1684268953436265,4,9,0,LLC,458310,18
744,719664,284822,0.21055957756072213,4,11,0,Corp,458210,20
715,298659,361364,0.0688730753478487,4,10,1,Corp,722511,16
622,205535,73323,0.2335954157176693,5,11,0,Corp,445292,18
696,33574,36582,0.07648114737666976,4,8,0,Corp,445320,21
651,342395,96900,0.29445734434124526,4,9,0,LLC,445292,25
689,19457,4294,0.3776005278683434,4,11,0,Partner,444140,16
724,95031,126138,0.06278242876849165,4,11,0,Corp,445230,18
698,70201,46605,0.12552480062940313,4,9,1,Sole,444240,20
786,172976,75323,0.19137138280029561,4,9,1,LLC,445291,15
691,13935,15838,0.07332049501199646,4,12,1,Sole,722511,29
727,341605,119277,0.238663642892874,4,9,1,LLC,459210,16
776,163024,70585,0.19246771032561216,4,12,0,Corp,445131,14
680,169718,88164,0.16041884064546374,4,10,0,Sole,459210,26
741,196437,58817,0.27831664314738935,4,9,1,Partner,441120,17
689,200310,188263,0.08866585574435763,4,9,0,Corp,722511,19
714,405630,74210,0.4554979113327045,4,10,0,Sole,445320,20
757,178344,81071,0.18332079288524875,4,10,1,LLC,722511,16
786,89899,36449,0.20553604579915313,4,11,1,Partner,459310,22
697,49645,52220,0.07922411591982637,4,10,1,LLC,722513,13
703,68624,98439,0.058093506300009826,4,11,1,Corp,459210,13
616,160563,152544,0.087714036605831755,5,10,0,Sole,458310,20
696,75685,21659,0.29119919356079843,4,12,1,Corp,444140,19
663,57753,31711,0.1517691022042824,4,11,0,Sole,445292,21
620,96147,51981,0.15413805044150747,5,11,0,Corp,459210,17
741,13408,8775,0.12733143399810065,4,13,1,Sole,445110,15
762,92329,94330,0.08156560302484187,4,9,1,LLC,722513,19
742,58070,55860,0.08663026614154434,4,12,1,Sole,458210,18
684,126022,27815,0.37756006950686083,4,10,0,Corp,445250,16
713,499611,185008,0.22504026852892847,4,10,0,LLC,722410,23
732,133156,56415,0.19669118733197435,4,9,1,Corp,445240,24
754,169060,57214,0.24623926544785077,4,11,0,Sole,722513,17
803,32299,20516,0.13119435237538182,4,11,1,LLC,722410,12
742,99997,33960,0.24537936788378487,4,13,1,Sole,445320,16
709,251101,131532,0.15908739571612485,4,11,0,LLC,458310,16
760,21616,5191,0.3470108521158415,4,9,1,Sole,444140,17
667,580963,95120,0.5089737524530418,4,9,0,Sole,445292,15
699,279349,155065,0.1501246788980965,4,12,0,Partner,445320,19
662,721622,300319,0.20023763620239368,4,9,0,Partner,722330,20
606,146212,34148,0.3568095740111671,5,10,0,Partner,444140,20
622,18900,19598,0.080365343402388,5,11,0,Sole,458210,18
680,160792,99218,0.13504941979613916,4,12,0,LLC,458210,16
754,229107,73045,0.26137654870285443,4,12,1,Partner,459910,18
816,181369,50741,0.29786727367086446,4,11,1,LLC,722514,14
674,96152,16315,0.4911226887322505,4,11,1,Corp,445230,22
655,243371,79925,0.25374934834740903,4,11,0,Sole,722514,21
700,236289,117248,0.16794103097707425,4,11,0,Partner,445131,18
661,111212,17660,0.5247829369573423,4,8,0,LLC,444140,21
672,320104,125729,0.2121653185290055,4,9,0,LLC,445230,19
616,96271,69754,0.11501252019000105,5,12,0,Sole,722513,12
644,49717,16575,0.2499597787833082,4,10,0,LLC,445320,22
805,340946,141530,0.20075013542476272,4,11,1,LLC,722410,19
609,33432,10025,0.27790523690773067,5,11,0,Corp,444140,21
726,11410,2653,0.35839929639401935,4,11,1,LLC,458310,23
662,106625,50727,0.17516148533654002,4,8,0,Sole,458210,10
631,16736,2666,0.5231307826956739,5,12,0,Partner,445292,13
630,320225,263919,0.10111214678240925,5,11,1,LLC,459210,18
719,477115,150377,0.2643993651511424,4,11,1,Partner,441120,17
663,366077,147605,0.20667603852624686,4,8,1,LLC,445292,20
723,38972,20400,0.15919934640522876,4,8,0,LLC,722511,20
728,131416,79964,0.13695329564970904,4,9,1,Partner,722514,11
757,203147,1408530,0.012018854171843459,4,13,0,Corp,444240,15
777,249194,106294,0.19536537026235412,4,13,1,Partner,722513,13
597,15598,7910,0.16432785503581962,5,11,0,LLC,459310,20
697,80037,21737,0.30683857017987765,4,10,0,Sole,458210,27
611,88868,32384,0.22868288866930173,5,8,0,Sole,722511,17
721,55209,70810,0.06497316763169043,4,12,0,Sole,441120,16
723,134652,72741,0.15425963349417798,4,12,0,Partner,459210,23
745,205205,149535,0.11435728536240122,4,12,1,Sole,445131,20
587,62432,34616,0.15029658731992915,5,10,0,Sole,445320,18
600,703238,220763,0.2654573758585753,5,8,0,Partner,458210,16
710,511932,172649,0.24709671066730765,4,9,0,Corp,441120,14
706,207571,173892,0.09947314041665707,4,8,1,LLC,458310,22
638,122810,41680,0.2455414267434421,4,9,0,LLC,445240,18
713,89148,22410,0.3315037929495761,4,8,0,Partner,445250,17
629,220435,75495,0.24332185354438482,5,11,0,LLC,445230,13
812,592791,132145,0.3738261001172954,4,12,1,Partner,722330,17
630,38709,27686,0.11651195550097522,5,10,0,Partner,445230,17
691,138193,51131,0.22522703122045987,4,12,0,LLC,722513,23
711,40005,19919,0.1673653295848185,4,8,1,Sole,445131,20
638,228642,170240,0.11192140507518797,4,9,0,Sole,459210,23
715,79114,38040,0.17331317910970906,4,9,0,Partner,445110,13
594,65327,24297,0.22405715383243474,5,10,0,Corp,722410,20
704,441582,145394,0.25309503830969643,4,12,1,Corp,459210,18
699,69412,102962,0.056179302396353346,4,9,1,Partner,459310,16
655,98906,23565,0.34976306669495716,4,8,0,Partner,459910,18
729,113533,26292,0.35984646787362445,4,10,0,Corp,459310,16
685,166498,50705,0.27363836571015354,4,11,1,Sole,459210,15
646,49547,8670,0.4762302960399847,4,8,1,Sole,459310,27
614,187612,35761,0.4371894894810921,5,12,0,Sole,445110,22
675,216333,135521,0.13302550896171073,4,8,0,LLC,459210,20
693,220008,121585,0.1507916272566517,4,12,0,LLC,722410,17
713,22134,17082,0.10797915934902236,4,11,0,Sole,444140,14
735,193953,221720,0.07289712249684287,4,11,1,LLC,445131,16
709,232744,86323,0.2246832632477246,4,9,1,Partner,458310,22
775,56563,18218,0.25873220624290993,4,13,0,LLC,722330,18
709,93132,46808,0.16580499059989745,4,11,0,Partner,441120,24
779,98693,33064,0.2487423380917816,4,10,1,LLC,722330,20
627,62630,31043,0.1681270066252188,5,12,0,LLC,722513,24
576,554074,144549,0.3194268610182937,5,8,0,Corp,459210,18
663,212067,81475,0.21690395826940778,4,11,0,Partner,722410,23
669,202288,598196,0.028180284276948245,4,8,0,Sole,444240,21
637,48251,14138,0.2844049134719668,4,11,0,Corp,458310,17
671,305713,568079,0.044846022002808295,4,12,1,LLC,459310,23
720,115243,26433,0.36331794852394106,4,8,0,Partner,444240,15
629,13225,3441,0.32027995737673154,5,12,0,Partner,459210,16
770,108416,51636,0.17496836832184262,4,12,1,Sole,444240,21
713,42274,27241,0.12932099898437405,4,8,0,Partner,722513,19
617,40176,21197,0.15794687927536916,5,10,0,LLC,722410,17
694,212413,134459,0.13164669775421006,4,8,1,LLC,459910,12
747,154392,35438,0.36305660590326766,4,11,0,Partner,445131,22
615,280547,182821,0.12787872655037807,5,12,0,LLC,445250,23
702,42901,14096,0.2536239595157019,4,12,0,Partner,444140,20
700,73801,31486,0.19532755298651253,4,12,1,LLC,722330,17
758,109584,104664,0.08725063058931437,4,13,0,Sole,722410,12
748,222727,59558,0.31163879467633787,4,12,1,Corp,722513,17
802,74698,18075,0.3443891194098663,4,11,1,Sole,445131,22
670,285945,51639,0.46144871124537656,4,8,1,Partner,458310,16
691,74054,46402,0.1329935491286295,4,11,1,Partner,445292,10
737,36076,23703,0.12683345286813202,4,10,1,LLC,458210,18
661,574881,158731,0.30181092540209536,4,9,0,LLC,722511,23
687,251058,164623,0.1270873450246928,4,9,1,Corp,444140,15
697,177205,127139,0.11614912287601235,4,9,0,Sole,458310,24
746,53471,27201,0.1638144430964548,4,13,1,Partner,459910,15
715,232272,348523,0.05553722422910396,4,9,1,Sole,445230,11
597,410395,88579,0.38609132337612,5,12,1,Sole,445292,17
669,385597,172755,0.18600378184905406,4,12,1,Corp,445230,19
751,220352,95284,0.19271511131634553,4,11,1,Partner,445250,14
681,52858,17241,0.25548595402432184,4,8,1,Sole,445240,23
679,16774,5326,0.2624546251095256,4,8,0,Partner,445320,20
819,520947,127061,0.34166463352248133,4,12,1,LLC,459910,17
650,298307,259100,0.09594332947381963,4,12,0,Partner,445230,21
650,246028,133193,0.15392951081012765,4,10,0,LLC,722410,19
645,134030,72600,0.15384527089072542,4,10,0,Corp,459310,21
736,51499,24559,0.17474585012961982,4,11,1,Sole,458210,17
698,982351,868239,0.0942857707766333,4,9,1,Partner,445240,23
701,190407,61315,0.25878251651308815,4,11,0,Corp,722511,21
669,105787,25324,0.3481118043489707,4,8,0,Sole,459910,13
698,202361,82634,0.20407358552976582,4,9,1,Sole,722410,14
738,48455,22600,0.1786688790560472,4,10,0,Partner,445250,17
761,247020,114392,0.1799513952024617,4,12,0,Partner,445230,20
675,74908,70688,0.08830824656707409,4,9,0,Corp,441120,22
752,441638,255809,0.14386971008317403,4,12,1,Sole,458210,16
626,23959,17646,0.11314651101288299,5,8,1,Partner,722511,20
834,181389,109369,0.13820872459289196,3,13,1,LLC,722511,14
611,370302,82028,0.3761947140000975,5,9,0,Partner,722410,19
608,298336,121523,0.2045813001105415,5,11,0,LLC,459210,21
621,25870,9424,0.2287599037917374,5,12,0,Partner,444240,23
680,343365,250577,0.11419144614230356,4,8,1,LLC,459210,18
682,244332,138146,0.1473875465087661,4,10,1,Corp,459310,15
592,277000,102870,0.22439324714040373,5,10,1,Corp,445110,12
649,141893,102269,0.1156207322518717,4,11,0,Corp,458210,19
727,280486,108410,0.2156058789164591,4,8,1,Corp,459210,9
672,191193,42660,0.3734821847163619,4,11,0,Partner,445131,18
752,167616,45904,0.3042872080864413,4,11,1,Corp,459210,23
732,154763,70252,0.18358077587352198,4,9,1,Corp,458310,15
723,155717,137905,0.09409678160086049,4,8,1,Corp,722330,15
759,55671,52612,0.0881785524215008,4,12,1,LLC,441120,17
680,193228,44023,0.365770922775216,4,10,1,Corp,458210,19
765,135531,85578,0.13197609198625815,4,10,0,Corp,445230,18
662,19244,19518,0.08216347303343922,4,12,0,LLC,445230,20
716,308724,186615,0.13786137234413096,4,9,1,Sole,722410,22
669,196484,34492,0.47470911129150717,4,12,1,LLC,445131,18
789,40508,37397,0.09026570758795269,4,10,1,Corp,459210,21
718,211405,44655,0.3945153584891576,4,8,1,Sole,445320,19
601,11992,2587,0.3862904264914315,5,9,0,Corp,445250,19
748,442420,176869,0.20844994506291853,4,9,0,LLC,459910,19
700,473016,296175,0.1330902338144678,4,8,1,Corp,459210,24
693,66263,30583,0.1805551014179991,4,10,0,LLC,445291,19
705,517058,278638,0.15463851544536877,4,9,1,Partner,459210,10
660,322636,124892,0.2152766657058365,4,12,0,Corp,445240,26
776,366589,190562,0.16031046763433074,4,12,1,LLC,445110,11
728,18282,3855,0.39520103761348896,4,9,1,LLC,459310,16
831,781374,310690,0.20958028903408543,3,12,1,Sole,722330,15
620,93891,42732,0.18310048675465693,5,10,0,Partner,445292,14
766,191198,80734,0.19735386165267008,4,11,1,Sole,459910,22
662,436270,209085,0.17388063865573014,4,8,0,LLC,722514,20
792,43280,11924,0.3024712065302471,4,11,1,Partner,458310,19
640,27889,66308,0.03504981802095273,4,9,0,Corp,441120,19
719,237854,46609,0.42526479149234414,4,9,1,Partner,459210,26
621,12432,8968,0.11552185548617305,5,12,0,Partner,441120,17
699,619841,266336,0.19394079909087267,4,11,0,Sole,722514,19
747,61709,32508,0.1581892662319019,4,9,1,LLC,445292,18
709,29131,37231,0.06520328042043817,4,11,0,Corp,444240,19
709,205014,116983,0.14604258738449177,4,10,0,LLC,459210,13
695,272238,86031,0.26370145645174414,4,11,0,LLC,441120,27
727,75268,28312,0.221543279645851,4,8,1,Partner,444140,19
640,140712,132326,0.08861448241464262,4,10,0,Sole,445240,17
686,254094,173258,0.12221369287421072,4,10,0,LLC,722410,21
623,92405,53029,0.1452114251950191,5,11,0,Sole,722410,18
642,318305,594475,0.04461990271528099,4,11,1,Corp,445230,14
705,78079,32631,0.19939883342016282,4,8,1,Corp,445131,20
632,24519,14540,0.1405261348005502,4,12,1,LLC,445110,17
663,214648,58548,0.3055157022158457,4,9,0,LLC,458210,11
713,49899,27097,0.15345794737424806,4,9,1,LLC,445291,23
646,131699,56057,0.19578137728859316,4,10,0,Sole,445291,18
682,103669,93917,0.09198636384609106,4,10,1,Partner,459210,8
681,185816,148706,0.10412940074150785,4,8,0,Partner,458310,18
692,54996,29551,0.15508781428716456,4,8,1,Sole,445291,26
622,129157,71023,0.15154363140578875,5,8,0,Partner,445320,10
747,360910,112282,0.2678597934961377,4,10,1,Corp,445230,23
718,421544,251909,0.1394498277817254,4,10,1,LLC,444240,14
651,140585,54332,0.21562645709097156,4,8,0,Partner,445110,24
619,295850,164141,0.15020114819982008,5,12,1,Sole,445131,22
658,447452,344674,0.10818241778221352,4,12,1,Corp,444140,30
679,724452,555168,0.10874365957692086,4,9,1,Sole,458210,21
728,51990,25693,0.16862569571478614,4,9,1,Sole,444240,27
714,36751,25430,0.12043190457464938,4,9,1,Partner,458210,24
743,101825,68128,0.12455109010490056,4,10,0,Corp,722410,23
780,168346,76431,0.18354899626242407,4,13,0,LLC,722511,14
795,72598,23836,0.25381076243217543,4,12,1,Sole,459210,17
577,148310,46730,0.2644803480990085,5,10,0,Sole,722330,27
721,14377,17023,0.07038026983101293,4,8,0,LLC,444140,26
665,26359,13397,0.1639608370033092,4,12,0,Partner,445230,16
653,66855,26331,0.21158520375223122,4,10,0,LLC,722330,17
615,257700,81882,0.2622676534525292,5,8,0,Partner,445110,15
726,114592,24360,0.39200875752599895,4,11,0,Corp,445131,19
689,54267,55424,0.08159371391454966,4,12,1,Sole,444140,26
680,257429,100570,0.21330830930363595,4,12,0,Corp,444140,24
689,139373,68164,0.17038930618312695,4,8,0,Partner,444240,19
766,679682,713321,0.07940347566756994,4,12,1,Sole,459210,16
696,262223,80748,0.2706186737339212,4,11,1,Sole,458310,19
789,436356,218061,0.16675609118549398,4,12,1,Sole,445110,19
743,88434,22668,0.3251058761249338,4,11,0,Corp,722410,14
678,207746,119456,0.14492504911152781,4,9,1,Corp,459210,14
749,191858,77367,0.20665356892042688,4,13,1,Sole,445240,16
660,344506,193108,0.1486672397483964,4,10,0,Corp,441120,17
760,95762,18295,0.43619385988885856,4,9,1,LLC,458210,19
703,234611,58055,0.3367654235925703,4,9,0,Sole,722410,19
643,58440,45627,0.10673504723080632,4,12,0,Sole,445291,10
727,193973,83328,0.19398541506656425,4,9,0,LLC,722330,21
722,220654,96090,0.19136053005862558,4,11,0,Sole,459310,16
602,101308,31624,0.2669596930601231,5,9,0,Corp,445291,26
675,91480,235464,0.03237579134531535,4,10,0,Partner,444240,19
756,147763,125355,0.09822969433475597,4,13,1,Sole,458210,13
718,213538,76464,0.23272171653762988,4,11,1,Corp,445110,9
697,207164,206834,0.08346629019729188,4,11,1,Corp,722514,23
644,432185,110206,0.3268008698860921,4,12,0,Sole,444240,16
802,410924,79608,0.4301535859042642,4,9,0,LLC,459210,12
711,483545,140407,0.2869900835903243,4,8,0,Corp,459310,17
694,80628,24043,0.27945763839787047,4,9,1,LLC,722511,18
648,114519,135173,0.07060026780496105,4,9,1,Sole,445320,14
677,416050,327503,0.10586417020098544,4,8,1,LLC,444240,15
734,117214,62028,0.15747458137185358,4,11,1,Sole,445240,21
600,138252,132926,0.08667228382709176,5,10,0,Sole,722514,20
692,34055,16326,0.17382804524480377,4,8,0,LLC,445320,17
664,136954,31192,0.36588975805762164,4,12,0,Corp,458210,27
688,100843,330518,0.025425493719958774,4,8,0,Partner,722410,14
804,266052,91169,0.2431857319922342,4,13,1,LLC,444240,21
718,210681,100861,0.17406876790830947,4,10,0,Sole,445250,30
588,147145,53487,0.2292535257788497,5,12,0,Corp,445291,17
737,67757,32562,0.1734050938722028,4,11,0,LLC,459210,12
688,77894,60059,0.10807983260904555,4,9,1,LLC,444140,18
666,188678,32445,0.4846098525710176,4,8,0,Sole,459310,18
644,495503,140730,0.29341232620384183,4,8,0,Partner,445250,19
701,102997,45811,0.18735856744741075,4,9,0,Sole,722330,19
621,124572,35872,0.2893900535236396,5,10,0,Partner,722330,20
706,370577,185333,0.16662664860908025,4,11,1,Partner,444240,12
622,63422,25449,0.2076767914914797,5,11,1,Corp,445320,19
617,43032,22798,0.15729449951750155,5,12,0,Sole,445110,21
662,129262,37796,0.28499929445796734,4,9,0,LLC,441120,17
698,52161,14602,0.29768182440761537,4,9,1,Partner,445110,23
751,48064,61326,0.0653121568883236,4,11,1,Sole,441120,22
653,688177,284579,0.20151902752252743,4,9,0,LLC,722330,18
715,120898,67410,0.14945606487662563,4,11,1,LLC,445230,16
723,565416,501755,0.0939063885760979,4,11,1,Partner,441120,16
623,57189,29882,0.1594856435312228,5,8,0,Corp,722330,15
710,69856,31172,0.18674879165062663,4,8,1,Partner,444240,16
669,123457,49571,0.20754238028955102,4,9,0,Sole,459210,15
730,644229,394004,0.13625686541253387,4,10,0,Sole,444240,19
622,37732,47838,0.06572877907381859,5,8,0,Corp,459210,21
661,106074,88792,0.09955288764753581,4,8,1,Partner,458310,16
645,83557,47057,0.14797125471945372,4,8,1,Partner,441120,15
704,266705,179356,0.12391788770192616,4,12,0,Corp,459210,24
776,221025,197486,0.093266104939084285,4,9,0,Partner,458310,14
694,282150,110602,0.21258657167139836,4,11,0,Corp,441120,20
802,144584,20601,0.5848583402100221,4,13,1,Partner,445250,27
640,265015,94773,0.23302610799841023,4,10,0,Corp,722410,20
758,54296,36684,0.12334169301784612,4,11,0,Partner,722511,12
706,44816,31520,0.11848561759729272,4,8,1,Sole,722511,14
784,329025,89138,0.3075988916062734,4,11,1,LLC,444240,16
745,184191,234810,0.0653688088241557,4,10,1,Sole,722511,20
714,59286,19502,0.2533329914880525,4,8,1,Partner,459210,18
712,439544,164385,0.22282243919254593,4,8,0,Partner,459210,21
723,258915,158314,0.13628769407632932,4,11,0,Partner,459210,16
750,495913,198920,0.20775227897312154,4,10,0,LLC,722410,18
654,243782,57189,0.35522856959671734,4,8,1,Sole,444240,24
707,221339,48598,0.3795406532504767,4,10,0,Corp,459210,27
667,1061013,570398,0.15501062416067377,4,11,0,Sole,441120,11
733,116668,25099,0.3873593901483459,4,12,0,Corp,445240,16
689,326514,60215,0.4518724570289795,4,11,0,Corp,445131,22
750,744385,252129,0.24603311532324063,4,13,0,Corp,722330,10
747,23606,5489,0.35838343353373414,4,12,0,LLC,722410,18
690,19860,5793,0.28568962540997755,4,12,0,LLC,445250,10
707,90137,81235,0.09246527564063109,4,10,0,LLC,445131,25
653,111624,15466,0.6014483382904435,4,11,1,Partner,445230,17
732,151275,67985,0.18542693241156138,4,9,0,LLC,458210,16
